postUrl,description,commentCount,likeCount,pubDate,Post_Number,BreakDown,Tagged
https://www.instagram.com/p/BhtLJ3lByw4/,I usually lick the top off and ignore the bottom. How do you enjoy your fancy gems biscuits? #childhoodtreat #thatcameoutwrong,185,1463.0,2018-04-18T08:55:33.000Z,1012,"['I', 'usually', 'lick', 'the', 'top', 'off', 'and', 'ignore', 'the', 'bottom.', 'How', 'do', 'you', 'enjoy', 'your', 'fancy', 'gems', 'biscuits?', '#childhoodtreat', '#thatcameoutwrong']",[]
https://www.instagram.com/p/Bhshilnhi8R/,Leaving this here to remind myself that sometimes one just needs to know when to stop. Because enough is never enough. #latergram,87,1499.0,2018-04-18T02:51:55.000Z,1013,"['Leaving', 'this', 'here', 'to', 'remind', 'myself', 'that', 'sometimes', 'one', 'just', 'needs', 'to', 'know', 'when', 'to', 'stop.', 'Because', 'enough', 'is', 'never', 'enough.', '#latergram']",[]
https://www.instagram.com/p/BhqtWMVhMgj/,The kind of video I’ll gladly watch over and over and over and over and over and over. You know what I mean. #CHANELHandbagStories 📽 @chanelofficial,70,1210.0,2018-04-17T09:58:10.000Z,1014,"['The', 'kind', 'of', 'video', 'I’ll', 'gladly', 'watch', 'over', 'and', 'over', 'and', 'over', 'and', 'over', 'and', 'over', 'and', 'over.', 'You', 'know', 'what', 'I', 'mean.', '#CHANELHandbagStories', '📽', '@chanelofficial']",['chanelofficial']
https://www.instagram.com/p/BhohL6Dh5om/,"I don’t know why, but whenever I see @goyardofficial’s rainbow #Goyardine the song ‘Colours of the Wind’ from Pocahontas will start playing in the head. Never figured out why though. What’s your favourite hue? #Goyard",75,1221.0,2018-04-16T13:31:51.000Z,1015,"['I', 'don’t', 'know', 'why,', 'but', 'whenever', 'I', 'see', '@goyardofficial’s', 'rainbow', '#Goyardine', 'the', 'song', '‘Colours', 'of', 'the', 'Wind’', 'from', 'Pocahontas', 'will', 'start', 'playing', 'in', 'the', 'head.', 'Never', 'figured', 'out', 'why', 'though.', 'What’s', 'your', 'favourite', 'hue?', '#Goyard']",['goyardofficials']
https://www.instagram.com/p/Bhl8Y8GhMHq/,"Trying something completely new again and considering my crew pulled this off in 45 minutes or so, it’s a pretty good effort. Would you want to see more of such videos? Love it? Hate it? Tell me. #Hermes 📽 @stu__c 👧🏻 @allyxcarroll 👜 @hermes",60,876.0,2018-04-15T13:32:27.000Z,1016,"['Trying', 'something', 'completely', 'new', 'again', 'and', 'considering', 'my', 'crew', 'pulled', 'this', 'off', 'in', '45', 'minutes', 'or', 'so,', 'it’s', 'a', 'pretty', 'good', 'effort.', 'Would', 'you', 'want', 'to', 'see', 'more', 'of', 'such', 'videos?', 'Love', 'it?', 'Hate', 'it?', 'Tell', 'me.', '#Hermes', '📽', '@stu__c', '👧🏻', '@allyxcarroll', '👜', '@hermes']","['stuc', 'allyxcarroll', 'hermes']"
https://www.instagram.com/p/BhjXqvjBWS7/,"Just leaving this here first since I’ll be announcing the winner before the weekend is over. If you haven’t taken part, scroll backwards and look for the post. For those who have, fingers crossed, ok? #DiorSaddle",46,1112.0,2018-04-14T13:32:29.000Z,1017,"['Just', 'leaving', 'this', 'here', 'first', 'since', 'I’ll', 'be', 'announcing', 'the', 'winner', 'before', 'the', 'weekend', 'is', 'over.', 'If', 'you', 'haven’t', 'taken', 'part,', 'scroll', 'backwards', 'and', 'look', 'for', 'the', 'post.', 'For', 'those', 'who', 'have,', 'fingers', 'crossed,', 'ok?', '#DiorSaddle']",[]
https://www.instagram.com/p/BhiRb4UBIzf/,"Buoy oh buoy, I can hardly contain my excitement! Counting down to the day when these @chanelofficial clutch bags are officially launched because schooner or later they’ll be mine. #CHANELMetiersdArt #CHANELinHamburg",46,1377.0,2018-04-14T03:18:47.000Z,1018,"['Buoy', 'oh', 'buoy,', 'I', 'can', 'hardly', 'contain', 'my', 'excitement!', 'Counting', 'down', 'to', 'the', 'day', 'when', 'these', '@chanelofficial', 'clutch', 'bags', 'are', 'officially', 'launched', 'because', 'schooner', 'or', 'later', 'they’ll', 'be', 'mine.', '#CHANELMetiersdArt', '#CHANELinHamburg']",['chanelofficial']
https://www.instagram.com/p/Bhg0a2JhWy7/,‘I want to do with you what Spring does with the cherry trees.’ - Pablo Neruda #sakura #lastoneipromise 📸 @kennieboy,18,1500.0,2018-04-13T13:46:00.000Z,1019,"['‘I', 'want', 'to', 'do', 'with', 'you', 'what', 'Spring', 'does', 'with', 'the', 'cherry', 'trees.’', '-', 'Pablo', 'Neruda', '#sakura', '#lastoneipromise', '📸', '@kennieboy']",['kennieboy']
https://www.instagram.com/p/Bhfg9TOBDVg/,The best kind of morning deliveries... #Fendi #FendiPreFall18 #comingsoon,24,921.0,2018-04-13T01:36:42.000Z,1020,"['The', 'best', 'kind', 'of', 'morning', 'deliveries...', '#Fendi', '#FendiPreFall18', '#comingsoon']",[]
https://www.instagram.com/p/BheHe1WhzhJ/,"Without a shadow of a doubt, this #MonogramInk (or as I call it, the A7) Danube has got to be one my faves from #LVPreFall18. Oh yes, the bag isn’t upside down, only the logo is... 📸 @_eugenelightning c/o @esquiresg",39,971.0,2018-04-12T12:34:51.000Z,1021,"['Without', 'a', 'shadow', 'of', 'a', 'doubt,', 'this', '#MonogramInk', '(or', 'as', 'I', 'call', 'it,', 'the', 'A7)', 'Danube', 'has', 'got', 'to', 'be', 'one', 'my', 'faves', 'from', '#LVPreFall18.', 'Oh', 'yes,', 'the', 'bag', 'isn’t', 'upside', 'down,', 'only', 'the', 'logo', 'is...', '📸', '@_eugenelightning', 'c/o', '@esquiresg']","['eugenelightning', 'esquiresg']"
https://www.instagram.com/p/BhdA1ZMhgsn/,"Remember @askafrench’s chic walk-up apartment that I introduced last Thursday? Here’s something else I shot there, a pair of @rogervivier Mini Viv bags woven in straw sitting on Aude’s collection of straw bags that are also really chic. #RogerVivier",20,827.0,2018-04-12T02:17:31.000Z,1022,"['Remember', '@askafrench’s', 'chic', 'walk-up', 'apartment', 'that', 'I', 'introduced', 'last', 'Thursday?', 'Here’s', 'something', 'else', 'I', 'shot', 'there,', 'a', 'pair', 'of', '@rogervivier', 'Mini', 'Viv', 'bags', 'woven', 'in', 'straw', 'sitting', 'on', 'Aude’s', 'collection', 'of', 'straw', 'bags', 'that', 'are', 'also', 'really', 'chic.', '#RogerVivier']","['askafrenchs', 'rogervivier']"
https://www.instagram.com/p/BhZHUoLBpA8/,"Excited to be working on something new again, but as busy as it has been for me lately, I keep telling myself that so long as I’m enjoying the process, it’s not really work at all. Am I right or am I right? #Hermes #captionandpicnotrelated",50,1033.0,2018-04-10T13:57:15.000Z,1023,"['Excited', 'to', 'be', 'working', 'on', 'something', 'new', 'again,', 'but', 'as', 'busy', 'as', 'it', 'has', 'been', 'for', 'me', 'lately,', 'I', 'keep', 'telling', 'myself', 'that', 'so', 'long', 'as', 'I’m', 'enjoying', 'the', 'process,', 'it’s', 'not', 'really', 'work', 'at', 'all.', 'Am', 'I', 'right', 'or', 'am', 'I', 'right?', '#Hermes', '#captionandpicnotrelated']",[]
https://www.instagram.com/p/BhNVjKohPcV/,Let there be light. #ChanelSpringSummer,17,727.0,2018-04-06T00:10:41.000Z,1024,"['Let', 'there', 'be', 'light.', '#ChanelSpringSummer']",[]
https://www.instagram.com/p/BhK6TZGB6Er/,"Throwing back to the day we invaded @askafrench’s pre-war apartment in Tiong Bahru and found it the perfect match for @rogervivier’s vintage-inspired S/S18 bags. Here, the Boîte de Jour sits beautifully on a leather armchair that used to belong to her husband’s grandfather. #RogerVivier",44,833.0,2018-04-05T01:34:07.000Z,1025,"['Throwing', 'back', 'to', 'the', 'day', 'we', 'invaded', '@askafrench’s', 'pre-war', 'apartment', 'in', 'Tiong', 'Bahru', 'and', 'found', 'it', 'the', 'perfect', 'match', 'for', '@rogervivier’s', 'vintage-inspired', 'S/S18', 'bags.', 'Here,', 'the', 'Boîte', 'de', 'Jour', 'sits', 'beautifully', 'on', 'a', 'leather', 'armchair', 'that', 'used', 'to', 'belong', 'to', 'her', 'husband’s', 'grandfather.', '#RogerVivier']","['askafrenchs', 'rogerviviers']"
https://www.instagram.com/p/BhB8BtpBacT/,"You already know how to put a floral bouquet together and keep them fresh so it’s only fitting to end with table arrangements. Because sometimes you don’t really need one large one but many small ones around the house. Thanks again @floralmagic_ for this series, and I hope you guys enjoyed it as much as we enjoyed putting this together. What’s next? Baking a cake? Painting? Making a handbag? You tell me.",35,702.0,2018-04-01T13:56:19.000Z,1026,"['You', 'already', 'know', 'how', 'to', 'put', 'a', 'floral', 'bouquet', 'together', 'and', 'keep', 'them', 'fresh', 'so', 'it’s', 'only', 'fitting', 'to', 'end', 'with', 'table', 'arrangements.', 'Because', 'sometimes', 'you', 'don’t', 'really', 'need', 'one', 'large', 'one', 'but', 'many', 'small', 'ones', 'around', 'the', 'house.', 'Thanks', 'again', '@floralmagic_', 'for', 'this', 'series,', 'and', 'I', 'hope', 'you', 'guys', 'enjoyed', 'it', 'as', 'much', 'as', 'we', 'enjoyed', 'putting', 'this', 'together.', 'What’s', 'next?', 'Baking', 'a', 'cake?', 'Painting?', 'Making', 'a', 'handbag?', 'You', 'tell', 'me.']",['floralmagic']
https://www.instagram.com/p/Bg-PujUhJtK/,"It’s a #firstworldproblem, but it is also something I grapple with when floral bouquets come my way. And of course, @floralmagic_ saves the day and teaches us all how to keep those cut flowers fresh. Now watch and learn, ok? And share your own tips as well please.",48,788.0,2018-03-31T03:34:53.000Z,1027,"['It’s', 'a', '#firstworldproblem,', 'but', 'it', 'is', 'also', 'something', 'I', 'grapple', 'with', 'when', 'floral', 'bouquets', 'come', 'my', 'way.', 'And', 'of', 'course,', '@floralmagic_', 'saves', 'the', 'day', 'and', 'teaches', 'us', 'all', 'how', 'to', 'keep', 'those', 'cut', 'flowers', 'fresh.', 'Now', 'watch', 'and', 'learn,', 'ok?', 'And', 'share', 'your', 'own', 'tips', 'as', 'well', 'please.']",['floralmagic']
https://www.instagram.com/p/Bg6N0aZBtEc/,"1. You know #flowersmakemehappy, 2. I adore the #CodeCoco watch so much I bought one, and 3. I admire the women behind @floralmagic_ so much that I'm a client myself. Put all three together and this is a true labour of love that I hope you'll want to watch over and over... #ChanelWatches",59,891.0,2018-03-29T13:58:17.000Z,1028,"['1.', 'You', 'know', '#flowersmakemehappy,', '2.', 'I', 'adore', 'the', '#CodeCoco', 'watch', 'so', 'much', 'I', 'bought', 'one,', 'and', '3.', 'I', 'admire', 'the', 'women', 'behind', '@floralmagic_', 'so', 'much', 'that', ""I'm"", 'a', 'client', 'myself.', 'Put', 'all', 'three', 'together', 'and', 'this', 'is', 'a', 'true', 'labour', 'of', 'love', 'that', 'I', 'hope', ""you'll"", 'want', 'to', 'watch', 'over', 'and', 'over...', '#ChanelWatches']",['floralmagic']
https://www.instagram.com/p/Bg5jtZ5hmKZ/,When GV3 no longer refers to your local cinema’s hall number but the new hit cult sling bag from @givenchyofficial. #GV3,22,809.0,2018-03-29T07:49:36.000Z,1029,"['When', 'GV3', 'no', 'longer', 'refers', 'to', 'your', 'local', 'cinema’s', 'hall', 'number', 'but', 'the', 'new', 'hit', 'cult', 'sling', 'bag', 'from', '@givenchyofficial.', '#GV3']",['givenchyofficial']
https://www.instagram.com/p/Bg3pRcMB9Co/,"As you can clearly tell, it’s pretty clear to see. #Celine #Chanel #Loewe",34,1010.0,2018-03-28T13:59:44.000Z,1030,"['As', 'you', 'can', 'clearly', 'tell,', 'it’s', 'pretty', 'clear', 'to', 'see.', '#Celine', '#Chanel', '#Loewe']",[]
https://www.instagram.com/p/Bg2USzqB1bP/,"It’s common these days when bags don’t look like what they do in pics, the workmanship is shitty, the seams are off and the stitching is less than desirable. But I can say this without a doubt, if you’re in love with anything from @gucci’s new Ophidia range, just do it because everything is tip-top with this collection. Plus, it’s really pretty too. #Gucci",28,957.0,2018-03-28T01:37:11.000Z,1031,"['It’s', 'common', 'these', 'days', 'when', 'bags', 'don’t', 'look', 'like', 'what', 'they', 'do', 'in', 'pics,', 'the', 'workmanship', 'is', 'shitty,', 'the', 'seams', 'are', 'off', 'and', 'the', 'stitching', 'is', 'less', 'than', 'desirable.', 'But', 'I', 'can', 'say', 'this', 'without', 'a', 'doubt,', 'if', 'you’re', 'in', 'love', 'with', 'anything', 'from', '@gucci’s', 'new', 'Ophidia', 'range,', 'just', 'do', 'it', 'because', 'everything', 'is', 'tip-top', 'with', 'this', 'collection.', 'Plus,', 'it’s', 'really', 'pretty', 'too.', '#Gucci']",['guccis']
https://www.instagram.com/p/Bgz7ixohPHC/,"Collecting vintage @dior Saddle bags are like eating Pringles. Once you pop, you can’t stop. Also amazed at the number of colours this used to come in. Besides Blue and Olive, there’s also Beige, Burgundy and the one I just bought in Black. Anyone else found any yet? #DiorSaddle",60,808.0,2018-03-27T03:22:25.000Z,1032,"['Collecting', 'vintage', '@dior', 'Saddle', 'bags', 'are', 'like', 'eating', 'Pringles.', 'Once', 'you', 'pop,', 'you', 'can’t', 'stop.', 'Also', 'amazed', 'at', 'the', 'number', 'of', 'colours', 'this', 'used', 'to', 'come', 'in.', 'Besides', 'Blue', 'and', 'Olive,', 'there’s', 'also', 'Beige,', 'Burgundy', 'and', 'the', 'one', 'I', 'just', 'bought', 'in', 'Black.', 'Anyone', 'else', 'found', 'any', 'yet?', '#DiorSaddle']",['dior']
https://www.instagram.com/p/Bgv6vCmBwBw/,"Because you guys said the more the merrier, remember? And because I always listen to you all... #sakura 📸 @spider_deb",32,1765.0,2018-03-25T13:58:24.000Z,1033,"['Because', 'you', 'guys', 'said', 'the', 'more', 'the', 'merrier,', 'remember?', 'And', 'because', 'I', 'always', 'listen', 'to', 'you', 'all...', '#sakura', '📸', '@spider_deb']",['spiderdeb']
https://www.instagram.com/p/BgtV55pB0qQ/,"Just so you know, this is how Tokyo looks like now. I’m not there, but @spider_deb is. Thanks for this! #sakura #sharingiscaring",36,1409.0,2018-03-24T13:58:05.000Z,1034,"['Just', 'so', 'you', 'know,', 'this', 'is', 'how', 'Tokyo', 'looks', 'like', 'now.', 'I’m', 'not', 'there,', 'but', '@spider_deb', 'is.', 'Thanks', 'for', 'this!', '#sakura', '#sharingiscaring']",['spiderdeb']
https://www.instagram.com/p/Bgqw6g2hhGv/,Clearly I’m ‘homesick’. Who’s with me? #MountFuji #latergram,36,973.0,2018-03-23T13:56:23.000Z,1035,"['Clearly', 'I’m', '‘homesick’.', 'Who’s', 'with', 'me?', '#MountFuji', '#latergram']",[]
https://www.instagram.com/p/BgphYQVByH5/,"Any fresher, and you’ll have to peel it yourself. Introducing @louisvuitton’s #LesParfum’s 8th scent, #LeJourSeLeve that features zesty mandarin and sweet jasmine. #LVSingapore #readaboutitontheblog",36,823.0,2018-03-23T02:21:23.000Z,1036,"['Any', 'fresher,', 'and', 'you’ll', 'have', 'to', 'peel', 'it', 'yourself.', 'Introducing', '@louisvuitton’s', '#LesParfum’s', '8th', 'scent,', '#LeJourSeLeve', 'that', 'features', 'zesty', 'mandarin', 'and', 'sweet', 'jasmine.', '#LVSingapore', '#readaboutitontheblog']",['louisvuittons']
https://www.instagram.com/p/BgoNJv3BTpn/,My kind of Eden with my kind of bag. #Moynat #MoynatCabotine,42,885.0,2018-03-22T14:05:24.000Z,1037,"['My', 'kind', 'of', 'Eden', 'with', 'my', 'kind', 'of', 'bag.', '#Moynat', '#MoynatCabotine']",[]
https://www.instagram.com/p/BgjDjYNhID-/,"If I could step into a magical rainbow box and clone multiple copies of me to ease my workload, I would. On second thought, maybe not, because that would also be extremely horrifying... #applywithin #helpwanted #worstbossever",42,1083.0,2018-03-20T14:05:19.000Z,1038,"['If', 'I', 'could', 'step', 'into', 'a', 'magical', 'rainbow', 'box', 'and', 'clone', 'multiple', 'copies', 'of', 'me', 'to', 'ease', 'my', 'workload,', 'I', 'would.', 'On', 'second', 'thought,', 'maybe', 'not,', 'because', 'that', 'would', 'also', 'be', 'extremely', 'horrifying...', '#applywithin', '#helpwanted', '#worstbossever']",[]
https://www.instagram.com/p/Bgd15mVBW47/,"Ok guys, you waited long enough. Want to know how to get your very own vintage @Dior Saddle for a song? Head to eBay, do a search for #DiorSaddle and you’ll find many monogram ones up for grabs. This one is from eBay, in almost pristine condition and only costs SGD680 inclusive of shipping and taxes. Another tip, only buy from Japanese resellers, they sell authentic goods and take pride caring/grading their prices. And if you have any more questions just drop a comment below. #happyshopping",45,867.0,2018-03-18T13:29:49.000Z,1039,"['Ok', 'guys,', 'you', 'waited', 'long', 'enough.', 'Want', 'to', 'know', 'how', 'to', 'get', 'your', 'very', 'own', 'vintage', '@Dior', 'Saddle', 'for', 'a', 'song?', 'Head', 'to', 'eBay,', 'do', 'a', 'search', 'for', '#DiorSaddle', 'and', 'you’ll', 'find', 'many', 'monogram', 'ones', 'up', 'for', 'grabs.', 'This', 'one', 'is', 'from', 'eBay,', 'in', 'almost', 'pristine', 'condition', 'and', 'only', 'costs', 'SGD680', 'inclusive', 'of', 'shipping', 'and', 'taxes.', 'Another', 'tip,', 'only', 'buy', 'from', 'Japanese', 'resellers,', 'they', 'sell', 'authentic', 'goods', 'and', 'take', 'pride', 'caring/grading', 'their', 'prices.', 'And', 'if', 'you', 'have', 'any', 'more', 'questions', 'just', 'drop', 'a', 'comment', 'below.', '#happyshopping']",['Dior']
https://www.instagram.com/p/BgaH59Bh0Lk/,All that glitters is not gold. Or is it? #LVSingapore #PetiteMalle,18,992.0,2018-03-17T02:50:11.000Z,1040,"['All', 'that', 'glitters', 'is', 'not', 'gold.', 'Or', 'is', 'it?', '#LVSingapore', '#PetiteMalle']",[]
https://www.instagram.com/p/BgYrxU7hwZe/,"It was the second day of my ‘serious shoot sessions’ but I couldn’t resist fooling around with my new-to-me vintage @Dior Saddle. In great condition, it costs next-to-nothing and I don’t have to wait another 6 months? Wanna know how much and where to get yours? Comment away and I’ll DM you! #Dior #DiorSaddle",91,1126.0,2018-03-16T13:25:06.000Z,1041,"['It', 'was', 'the', 'second', 'day', 'of', 'my', '‘serious', 'shoot', 'sessions’', 'but', 'I', 'couldn’t', 'resist', 'fooling', 'around', 'with', 'my', 'new-to-me', 'vintage', '@Dior', 'Saddle.', 'In', 'great', 'condition,', 'it', 'costs', 'next-to-nothing', 'and', 'I', 'don’t', 'have', 'to', 'wait', 'another', '6', 'months?', 'Wanna', 'know', 'how', 'much', 'and', 'where', 'to', 'get', 'yours?', 'Comment', 'away', 'and', 'I’ll', 'DM', 'you!', '#Dior', '#DiorSaddle']",['Dior']
https://www.instagram.com/p/BgVf0qQhv0u/,Do what scares you. And that’s exactly what I’m doing today and we’re almost halfway there. Just hope it turns out exactly how we all imagined it. #anewchapter #fingerscrossed #wishmeluck,34,812.0,2018-03-15T07:42:59.000Z,1042,"['Do', 'what', 'scares', 'you.', 'And', 'that’s', 'exactly', 'what', 'I’m', 'doing', 'today', 'and', 'we’re', 'almost', 'halfway', 'there.', 'Just', 'hope', 'it', 'turns', 'out', 'exactly', 'how', 'we', 'all', 'imagined', 'it.', '#anewchapter', '#fingerscrossed', '#wishmeluck']",[]
https://www.instagram.com/p/BgThn22hpR8/,Is this what they mean when they say to ‘go green’? #Fendi #FendiKanI,14,835.0,2018-03-14T13:20:14.000Z,1043,"['Is', 'this', 'what', 'they', 'mean', 'when', 'they', 'say', 'to', '‘go', 'green’?', '#Fendi', '#FendiKanI']",[]
https://www.instagram.com/p/BgS0qr1BWRC/,"That time of the day when you don’t just need a pick-me-up, but a Supreme pick-me-up. #coffeeisalwaysagoodidea",34,1079.0,2018-03-14T06:47:24.000Z,1044,"['That', 'time', 'of', 'the', 'day', 'when', 'you', 'don’t', 'just', 'need', 'a', 'pick-me-up,', 'but', 'a', 'Supreme', 'pick-me-up.', '#coffeeisalwaysagoodidea']",[]
https://www.instagram.com/p/BgL2wQTBujv/,"Is this that time of the day when I ask you guys to name this bag (in full, of course) and I’ll randomly pick one correct answer to win something from my chest of treasures? Maybe. Maybe not. Give it a try and we’ll see. Ok? #LVSingapore #tagafriend",93,910.0,2018-03-11T13:50:57.000Z,1045,"['Is', 'this', 'that', 'time', 'of', 'the', 'day', 'when', 'I', 'ask', 'you', 'guys', 'to', 'name', 'this', 'bag', '(in', 'full,', 'of', 'course)', 'and', 'I’ll', 'randomly', 'pick', 'one', 'correct', 'answer', 'to', 'win', 'something', 'from', 'my', 'chest', 'of', 'treasures?', 'Maybe.', 'Maybe', 'not.', 'Give', 'it', 'a', 'try', 'and', 'we’ll', 'see.', 'Ok?', '#LVSingapore', '#tagafriend']",[]
https://www.instagram.com/p/BgKuwBmBd8f/,Looks like I’m not the only one shooting bags amongst flowers and leaves. Here’s @Moynat’s snapshot that features their exclusive Loulou. #readaboutitontheblog,10,775.0,2018-03-11T03:21:46.000Z,1046,"['Looks', 'like', 'I’m', 'not', 'the', 'only', 'one', 'shooting', 'bags', 'amongst', 'flowers', 'and', 'leaves.', 'Here’s', '@Moynat’s', 'snapshot', 'that', 'features', 'their', 'exclusive', 'Loulou.', '#readaboutitontheblog']",['Moynats']
https://www.instagram.com/p/BgFh6DWBUrT/,"Ladies, it’s time to brace yourselves for @chanelofficial’s #wristparty essentials to be launched in the coming months. #Chanel",16,909.0,2018-03-09T02:53:21.000Z,1047,"['Ladies,', 'it’s', 'time', 'to', 'brace', 'yourselves', 'for', '@chanelofficial’s', '#wristparty', 'essentials', 'to', 'be', 'launched', 'in', 'the', 'coming', 'months.', '#Chanel']",['chanelofficials']
https://www.instagram.com/p/BgEAb45BHes/,Full house. #canyounamethemall #whatsinmybag,32,1023.0,2018-03-08T12:41:38.000Z,1048,"['Full', 'house.', '#canyounamethemall', '#whatsinmybag']",[]
https://www.instagram.com/p/BgC28u5hFqP/,"What did one box say to another? Nice package. Get it, get it? #RogerVivier",16,820.0,2018-03-08T01:59:29.000Z,1049,"['What', 'did', 'one', 'box', 'say', 'to', 'another?', 'Nice', 'package.', 'Get', 'it,', 'get', 'it?', '#RogerVivier']",[]
https://www.instagram.com/p/BgBgXMiBciv/,A futuristic offering from @louisvuitton inspired by fuel cans finished with a thin rolled leather sling. Wonder where the bag opens? Look for the clasp at the right side. Love? Or loathe? #LVFW18 #LVSingapore,51,1067.0,2018-03-07T13:22:53.000Z,1050,"['A', 'futuristic', 'offering', 'from', '@louisvuitton', 'inspired', 'by', 'fuel', 'cans', 'finished', 'with', 'a', 'thin', 'rolled', 'leather', 'sling.', 'Wonder', 'where', 'the', 'bag', 'opens?', 'Look', 'for', 'the', 'clasp', 'at', 'the', 'right', 'side.', 'Love?', 'Or', 'loathe?', '#LVFW18', '#LVSingapore']",['louisvuitton']
https://www.instagram.com/p/BgAP4N3h_hZ/,"He brought us into outer space, he made us chase waterfalls and for the #CHANELFallWinter collection next season he brought us Blair Witch, I mean, rich autumnal forests. 📸 @chanelofficial",32,867.0,2018-03-07T01:39:36.000Z,1051,"['He', 'brought', 'us', 'into', 'outer', 'space,', 'he', 'made', 'us', 'chase', 'waterfalls', 'and', 'for', 'the', '#CHANELFallWinter', 'collection', 'next', 'season', 'he', 'brought', 'us', 'Blair', 'Witch,', 'I', 'mean,', 'rich', 'autumnal', 'forests.', '📸', '@chanelofficial']",['chanelofficial']
https://www.instagram.com/p/Bf_AEIEhB03/,Be the light someone else needs to see today. #latergram,22,930.0,2018-03-06T14:02:11.000Z,1052,"['Be', 'the', 'light', 'someone', 'else', 'needs', 'to', 'see', 'today.', '#latergram']",[]
https://www.instagram.com/p/Bf8T5ysB868/,"I mean, I could stop reposting my sakura pics here if you insisted, but then life would become meaningless for me...",70,1318.0,2018-03-05T12:57:49.000Z,1053,"['I', 'mean,', 'I', 'could', 'stop', 'reposting', 'my', 'sakura', 'pics', 'here', 'if', 'you', 'insisted,', 'but', 'then', 'life', 'would', 'become', 'meaningless', 'for', 'me...']",[]
https://www.instagram.com/p/Bf52MlNB79C/,"Because a beauty like this deserves its own dedicated IG post here. Not mine, but @redenkeew’s very special @louisvuitton trunk/bag. #BagaholicboyMailbag #LouisVuitton",39,1324.0,2018-03-04T13:59:45.000Z,1054,"['Because', 'a', 'beauty', 'like', 'this', 'deserves', 'its', 'own', 'dedicated', 'IG', 'post', 'here.', 'Not', 'mine,', 'but', '@redenkeew’s', 'very', 'special', '@louisvuitton', 'trunk/bag.', '#BagaholicboyMailbag', '#LouisVuitton']","['redenkeews', 'louisvuitton']"
https://www.instagram.com/p/Bf2EDhOBp3-/,"My mission this weekend is simple. Fill these two bags to the brim because #anyexcusetoshop, right? #Burberry #Celine",18,1037.0,2018-03-03T02:43:53.000Z,1055,"['My', 'mission', 'this', 'weekend', 'is', 'simple.', 'Fill', 'these', 'two', 'bags', 'to', 'the', 'brim', 'because', '#anyexcusetoshop,', 'right?', '#Burberry', '#Celine']",[]
https://www.instagram.com/p/Bf0rBRsBP76/,"The reintroduced @dior Saddle was a yay, the olive green #DiorOblique pouch was a yay. What about this monogrammed sling then? Yay or yay? #DiorAW18 📸 @voguemagazine",45,999.0,2018-03-02T13:45:53.000Z,1056,"['The', 'reintroduced', '@dior', 'Saddle', 'was', 'a', 'yay,', 'the', 'olive', 'green', '#DiorOblique', 'pouch', 'was', 'a', 'yay.', 'What', 'about', 'this', 'monogrammed', 'sling', 'then?', 'Yay', 'or', 'yay?', '#DiorAW18', '📸', '@voguemagazine']","['dior', 'voguemagazine']"
https://www.instagram.com/p/Bf0C4T6hFMo/,Me: I’m trying to avoid the paparazzi. Friend: What paparazzi? There’s no one here! Me: Oh. #CoachxKeithHaring #CoachSignature #CoachSingapore,23,888.0,2018-03-02T07:55:08.000Z,1057,"['Me:', 'I’m', 'trying', 'to', 'avoid', 'the', 'paparazzi.', 'Friend:', 'What', 'paparazzi?', 'There’s', 'no', 'one', 'here!', 'Me:', 'Oh.', '#CoachxKeithHaring', '#CoachSignature', '#CoachSingapore']",[]
https://www.instagram.com/p/BfzX7uFhr7k/,Because it’s Friday. Because I love flowers. And because it’s a good way using your bag when you’re not using your bag. You know what I mean. #LVSingapore,56,1141.0,2018-03-02T01:39:52.000Z,1058,"['Because', 'it’s', 'Friday.', 'Because', 'I', 'love', 'flowers.', 'And', 'because', 'it’s', 'a', 'good', 'way', 'using', 'your', 'bag', 'when', 'you’re', 'not', 'using', 'your', 'bag.', 'You', 'know', 'what', 'I', 'mean.', '#LVSingapore']",[]
https://www.instagram.com/p/BfyEzn0hQZD/,"Please @dior, just take my money now. Who else wants one? #DiorAW18 📸 @voguemagazine",61,1149.0,2018-03-01T13:33:29.000Z,1059,"['Please', '@dior,', 'just', 'take', 'my', 'money', 'now.', 'Who', 'else', 'wants', 'one?', '#DiorAW18', '📸', '@voguemagazine']","['dior', 'voguemagazine']"
https://www.instagram.com/p/BfxFp1QBdgG/,"The bad news? Lunar New Year ends tomorrow, so goodbye red packets, bak kwa and blackjack sessions. The good news? I have 10 of these babies left to give away, so if you want one please drop a comment below.",100,793.0,2018-03-01T04:21:39.000Z,1060,"['The', 'bad', 'news?', 'Lunar', 'New', 'Year', 'ends', 'tomorrow,', 'so', 'goodbye', 'red', 'packets,', 'bak', 'kwa', 'and', 'blackjack', 'sessions.', 'The', 'good', 'news?', 'I', 'have', '10', 'of', 'these', 'babies', 'left', 'to', 'give', 'away,', 'so', 'if', 'you', 'want', 'one', 'please', 'drop', 'a', 'comment', 'below.']",[]
https://www.instagram.com/p/BfvhR88B7A5/,"I’ve got the strawberries. Now, who’s coming over with whipped cream? #ValentinoGaravani #readaboutitontheblog",29,1114.0,2018-02-28T13:44:35.000Z,1061,"['I’ve', 'got', 'the', 'strawberries.', 'Now,', 'who’s', 'coming', 'over', 'with', 'whipped', 'cream?', '#ValentinoGaravani', '#readaboutitontheblog']",[]
