Name,Brand,Price,Picture,Category,Availability
  PARIS CHAIN WALLET , YSL,1250.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe16130_4_.jpg,Handbags,Available
  LADY DIOR MINI GHW , Dior,4950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15962-2.jpg,Handbags,Available
  SAFFIANO ZIPPY WALLET , Prada,450.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15945-2.jpg,Handbags,Available
  INTRECCIATO BUCKET BAG , Bottega Veneta,1580.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15943-2_1.jpg,Handbags,Available
  CERVO EXPENDABLE HOBO , Prada,1500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15937-4.jpg,Handbags,Available
  EMPREINTE LUMINEUSE PM , Louis Vuitton,1650.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15902-2.jpg,Handbags,Available
  ANTIGONA MEDIUM , Givenchy,1350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15759-2.jpg,Handbags,Available
  Sarah Wallet Epi Indigo , Louis Vuitton,400.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-15743-2.jpg,Handbags,Available
  EPI ALMA PM , Louis Vuitton,1250.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15596-2.jpg,Handbags,Available
  JYPSIERE 31 PHW CLEMENCE , Hermes,5950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15527-2.jpg,Handbags,Available
  Saffiano Lux , Prada,1380.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/k/t/kt-15526-2.jpg,Handbags,Available
  DOCUMENT BAG , Bottega Veneta,850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15488-2.jpg,Handbags,Available
  PUSH LOCK LARGE PORTFOLIO , Prada,895.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15487-1_1_.jpg,Handbags,Available
  Speedy 30 Mini Lin Mono , Louis Vuitton,799.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-15453-2.jpg,Handbags,Available
  BAMBOO SMALL ZIP POUCH , Gucci,500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe15435_1_.jpg,Handbags,Available
  SATIN ROSE CLUTCH , Valentino,550.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15434-2.jpg,Handbags,Available
  Wallet , Bottega Veneta,480.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-15409-2.jpg,Handbags,Available
  ALEXA , Mulberry,995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15385-2.jpg,Handbags,Available
  PARATY MEDIUM , Chloe,950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15322-2.jpg,Handbags,Available
  2 Jour Shopping Tote Bag , Fendi,1150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-xxxx8-01.jpg,Handbags,Available
  Diamond DeepSea Flap Bag , Celine,780.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/k/t/kt-15121-2.jpg,Handbags,Available
  Vintage Boston Shoulder Bag , Chanel,1480.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-15104-02.jpg,Handbags,Available
  CANNAGE CLUTCH , Dior,1500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15095-02.jpg,Handbags,Available
  MEDIUM FLAP WALLET , Miu Miu,195.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-15090-02.jpg,Handbags,Available
  Garden Party Canvas 36 , Hermes,1790.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-15073-02.jpg,Handbags,Available
  INTRECCIATO TOP HANDLE TOTE , Bottega Veneta,1450.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-14950-2_1_.jpg,Handbags,Available
  EPI PHENIX MM , Louis Vuitton,1650.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-14772-02.jpg,Handbags,Available
  CALFSKIN SHOULDER BAG , Miu Miu,695.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-14751-02.jpg,Handbags,Available
  EASY , YSL,500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-14730-02.jpg,Handbags,Available
  Pandora Large , Givenchy,1480.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-14722-2.jpg,Handbags,Available
  PARIS BIARRITZ MEDIUM W POCKETS , Chanel,1850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-14673-1_1_.jpg,Handbags,Available
  Rockstud Small Tote Bag , Valentino,980.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-10678-2_2.jpg,Handbags,Available
  EPI NEVERFULL MM , Louis Vuitton,1850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-14295-2.jpg,Handbags,Available
  BY THE WAY SMALL PYTHON , Fendi,1950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-14221-2.jpg,Handbags,Available
  SAFFIANO VERNICE MEDIUM TOTE , Prada,1350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-14220-2.jpg,Handbags,Available
  GREEK CLUTCH , Chanel,2250.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-14110-2.jpg,Handbags,Available
  INTRECCIATO ZIPPY WALLET , Bottega Veneta,795.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-14094-2.jpg,Handbags,Available
  PERLA CLUTCH , Ferragamo,550.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-14083-2.jpg,Handbags,Available
  SAFFAINO TRAVEL ZIPPY ORGANISER , Prada,650.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-14070-2.jpg,Handbags,Available
  Nolita Tote Bag , Ferragamo,680.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-xxxxx-1_2_3.jpg,Handbags,Available
  SAFFIANO TRAVEL ZIP POUCH , Prada,595.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-13860-2.jpg,Handbags,Available
  NAPPA ANTIQUE DOUBLE ZIP TOTE , Prada,1000.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-13859-2_1_.jpg,Handbags,Available
  TRAPEZE MEDIUM , Celine,1880.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-13856-2.jpg,Handbags,Available
  TAIGA POCHETTE BAIKAL , Louis Vuitton,1150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe13737_4_.jpg,Handbags,Available
  EPI MADELEINE GM , Louis Vuitton,900.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-13663-2.jpg,Handbags,Available
  TESSUTO BOW SMALL TOTE , Prada,500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-13661-2.jpg,Handbags,Available
  Duo zip Tote Bag , Mulberry,880.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-13643-2.jpg,Handbags,Available
  TEJSU LIZARD PATCHWORK LARGE TOTE , Bottega Veneta,2995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-13463-2.jpg,Handbags,Available
  SAFFIANO 6 KEYS HOLDER , Prada,150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-13453-1_1_.jpg,Handbags,Available
  DAMIER INFINI DOCUMENT JOUR , Louis Vuitton,1550.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-13450-2.jpg,Handbags,Available
  Saffiano Wallet , Prada,250.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-13431-2.jpg,Handbags,Available
  SAFFIANO BRIEFCASE , Prada,895.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe13421_1_.jpg,Handbags,Available
  Taj Mahal Python Draw String , Chanel,2880.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-13407-2.jpg,Handbags,Available
  Gaufre Cannage Delicie ToteBag , Dior,1580.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-13379-2.jpg,Handbags,Available
  VERNIS VIENNOIS WALLET , Louis Vuitton,450.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-13353-2.jpg,Handbags,Available
  Diorissimo Soft Calf Wallet , Dior,580.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-6438-c-2_1.jpg,Handbags,Available
  BIKER MOTARD , Louis Vuitton,2150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-13136-2.jpg,Handbags,Available
  SAFFIANO ZIPPY ORGANISER , Prada,455.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-13085-2.jpg,Handbags,Available
  EPI PETITE NOE , Louis Vuitton,650.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-13047-2.jpg,Handbags,Available
  BITTERSWEET HOBO LARGE , Celine,1750.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-12996-2.jpg,Handbags,Available
  INTRECCIATO LONG WALLET , Bottega Veneta,750.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-12956-2.jpg,Handbags,Available
  EXOTIQUE MAJESTUEUX MM TOTE , Louis Vuitton,4950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe12698_5_.jpg,Handbags,Available
  SLOANE , Bottega Veneta,1180.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-12372-2.jpg,Handbags,Available
  Sling Back Shoe , Ferragamo,199.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-12251-2.jpg,Handbags,Available
  RockStud Medium Tote Bag , Valentino,980.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-12165-2.jpg,Handbags,Available
  CALFSKIN LARGE BOSTON BAG , Chanel,2500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-12132-2.jpg,Handbags,Available
  SELLERIA LINDA MEDIUM , Fendi,1150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-11804-2.jpg,Handbags,Available
  EPI BAGATELLE GM , Louis Vuitton,1450.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-11703-2.jpg,Handbags,Available
  Silvana Top Handle Bag , Fendi,980.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-11403-2.jpg,Handbags,Available
  PEGGY , Miu Miu,550.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-11397-2.jpg,Handbags,Available
  Micro Luggage , Celine,1295.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-8256-c-2_1.jpg,Handbags,Available
  GIANT WORK , Balenciaga,995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-11234-2.jpg,Handbags,Available
  MEDIUM TOP HANDLE TOTE , Ferragamo,450.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-11181-2.jpg,Handbags,Available
  TURNLOCK CONTINENTAL WALLET , Bvlgari,750.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-11166-2.jpg,Handbags,Available
  SAFFIANO LONG WALLET , Prada,300.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-11063-2.jpg,Handbags,Available
  Madeleine Top Handle Bag , Chloe,750.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-10915-2.jpg,Handbags,Available
  SAC LIGNE Y SMALL , YSL,980.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-10736-2.jpg,Handbags,Available
  CALFSKIN LONG WALLET , Chanel,450.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-10256-2.jpg,Handbags,Available
  Brown Wallet , Chloe,199.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-10174-2.jpg,Handbags,Available
  GIANT PART TIME G12 , Balenciaga,995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-10073-c-2_1_1_.jpg,Handbags,Available
  SAC DE JOUR LARGE , YSL,2995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-9926-2.jpg,Handbags,Available
  Top Handle  Bag , Miu Miu,780.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-9862-2.jpg,Handbags,Available
  TRAPEZE LARGE , Celine,2500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-9453-2.jpg,Handbags,Available
  VINTAGE PONYHAIR MEDIUM TOTE , Chanel,1850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-9278-c-2.jpg,Handbags,Available
  Portefeuille Remix Voyage Veau , Hermes,2300.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/v/sv-xxxx-2-1.jpg,Handbags,Available
  Mistral Micro Guccissima , Gucci,250.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/v/sv-8311-c-2.jpg,Handbags,Available
  DAMIER AZUR ELISE WALLET , Louis Vuitton,350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-7456-c-2.jpg,Handbags,Available
  Wallet , Bottega Veneta,480.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-7307-b-2.jpg,Handbags,Available
  CLASSIC DUFFLE 6 , YSL,950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-7229-c-2.jpg,Handbags,Available
  SNAKESKIN SMALL CAMERA BAG , Chanel,3350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-7218-c-2.jpg,Handbags,Available
  LARGE MESSENGER BAG , Bottega Veneta,1350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-7191-c-2.jpg,Handbags,Available
  MAISIE CLIPPER OAK , Mulberry,750.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-7087-c-2.jpg,Handbags,Available
  MEDIUM SHOPPING TOTE , Versace,2350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-7068-c-2.jpg,Handbags,Available
  SMALL HOBO , Valentino,195.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-7062-c-2.jpg,Handbags,Available
  HEART CLUTCH , Dior,350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-7042-c-2_1_.jpg,Handbags,Available
  SAFFIANO CUIR DOUBLE TOTE , Prada,1500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-7017-c-2.jpg,Handbags,Available
  SAFFIANO METAL ZIPPY WALLET , Prada,360.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-6969-c-2.jpg,Handbags,Available
  ZIPPY WALLET , Celine,350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-6946-c-2_1_.jpg,Handbags,Available
  LE TRENTE SHOPPING TOTE , Dior,1350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-6938-c-2.jpg,Handbags,Available
  Handcarry Small Pochette , Burberry,299.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-812-c-2_1.jpg,Handbags,Available
  NAPPA ANTIQUE BOSTON BAG , Prada,850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-6794-c-2_1_.jpg,Handbags,Available
  BOSTON BAG , Mulberry,450.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/h/v/hv-371-c-2_1.jpg,Handbags,Available
  Brown Calf Tote Bag , Miu Miu,780.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-6748-c-2.jpg,Handbags,Available
  LEATHER ZIPPER TOTE , Chloe,410.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/v/sv-6742-c-2_1_1.jpg,Handbags,Available
  REISSUE 228 GHW , Chanel,4995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe6658_5_.jpg,Handbags,Available
  SAFFIANO MEDIUM BOSTON BAG , Prada,1150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-167-c-2_1.jpg,Handbags,Available
  COFFER PYTHON , Miu Miu,1550.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-6411-c-2.jpg,Handbags,Available
  Bay Large Tote Bag , Chloe,510.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-13-c-2_1.jpg,Handbags,Available
  Zippy Cambon Wallet , Chanel,799.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-6241-c-2.jpg,Handbags,Available
  ETHEL CROSSBODY LARGE , Chloe,750.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-5954-c-2.jpg,Handbags,Available
  DAY , Balenciaga,995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-5885-b-2.jpg,Handbags,Available
  Nightingale Khakis Top Handle , Givenchy,1980.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-5215-b-2.jpg,Handbags,Available
  SAC DE PLAGE GM , Hermes,2800.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-4889-c-2.jpg,Handbags,Available
  FLAT HOOK TOTE , Balenciaga,750.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-4886-c-2.jpg,Handbags,Available
  DAMIER VERNIS CLUB , Louis Vuitton,750.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-4843-c-2.jpg,Handbags,Available
  CLASSIC BOX LARGE , Celine,2950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-4230-c-2.jpg,Handbags,Available
  LARGE TOTE , Bottega Veneta,1850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-3758-2.jpg,Handbags,Available
  PORTOBELLO TOTE , Chanel,2950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp3747_5_.jpg,Handbags,Available
  VITELLO DAINO TOTE , Prada,1150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-3675-2.jpg,Handbags,Available
  SHANGHAI TANG SHOULDER CLUTCH , Others,950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-3394-c-2.jpg,Handbags,Available
  Paraty Tote , Chloe,2000.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-2018-c-2.jpg,Handbags,Available
  CAMEL LEATHER MICKEY BAG , Tods,699.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-1542-b-2.jpg,Handbags,Available
  Fringe Key Chain , Loewe,49.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/mm/TP/LOEWE-15012001A.jpg,Handbags,Available
  BN2076 GAUFRE TOTE BAG , Prada,1480.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-1441-b-2.jpg,Handbags,Available
  222729 BOSTON BAG , Bottega Veneta,1220.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/h/v/hv-1202-b-2.jpg,Handbags,Available
  Day Bag , Balenciaga,500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/B/A/BALENCIAGA-14122302A.jpg,Handbags,Available
  GIANT DAY , Balenciaga,995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-983-c-2.jpg,Handbags,Available
  DAY BAG , Balenciaga,700.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-877-c-2.jpg,Handbags,Available
  VALENTINO CLUTCH RED WITH GOLD CHAIN , Valentino,699.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-583-b-2.jpg,Handbags,Available
